date,provider,game,row_count,requests,impressions,clicks,revenue
2020-07-01,applovin,ninjarunfree,117,0,2142,648,3.81999995931983
2020-07-01,unityads,android_battleroyale,986,1469477,91510,0,221.41000039689243
2020-07-01,admob,android_sniper3d,1309,40978096,876993,13252,3591.598381248885
2020-07-01,applovin,android_battleroyale,181,0,1873,772,10.640000043436885
2020-07-01,ironsource,android_sniper3d,447,0,2509,3,0.029999999329447746
2020-07-01,admob,flightpilot,1297,303028,17642,651,99.05080460861791
2020-07-01,admob,sniper3d,1332,18626108,205682,4537,3175.1269281553105
2020-07-01,ironsource,battletanksbeta,823,0,6492,944,46.43999958783388
2020-07-01,unityads,android_battletanksbeta,420,896751,252395,0,277.23999695293605
2020-07-01,adcolony,android_sniper3d,14,59,49,2,0.012319999746978283
2020-07-01,tiktok,battleroyale,15,0,3677,210,75.79999828338623
2020-07-01,mopub,flightpilot,119,472,1,0,9.169999975711107E-4
2020-07-01,scalemonk,ninjarunfree,1,"",885,"",11.533490180969238
2020-07-01,mopub,android_sniper3d,1302,36450311,250193,34005,731.890047228313
2020-07-01,unityads,flightpilot,583,57741,17837,0,82.20999946631491
2020-07-01,unityads,battletanksbeta,503,157147,17995,0,142.30999970808625
2020-07-01,chartboost,android_sniper3d,572,0,83269,454,569.5119964657351
2020-07-01,chartboost,ninjarunfree,206,0,4386,472,12.690519975847565
2020-07-01,unityads,battleroyale,586,916478,76202,0,331.0700024757534
2020-07-01,unityads,sniper3d,1936,1575063,474448,0,3032.0400012340397
2020-07-01,mintegral,ninjarunfree,563,57238,1868,1149,9.329999899491668
2020-07-01,unityads,android_flightpilot,951,391406,108318,0,271.4400005247444
2020-07-01,adcolony,android_flightpilot,133,12401,12135,7562,6.039339963463135
2020-07-01,admob,battletanksbeta,1062,861080,13223,199,243.25299381185323
2020-07-01,vungle,battleroyale,29,0,0,0,0.0
2020-07-01,ironsource,battleroyale,1254,0,18687,5284,187.9600019287318
2020-07-01,applovin,android_sniper3d,1039,0,156179,46231,550.7600044161081
2020-07-01,tiktok,sniper3d,265,0,312646,12556,3602.899953827262
2020-07-01,mopub,sniper3d,1331,11480046,80236,10635,454.0673933592625
2020-07-01,vungle,android_flightpilot,128,0,427,152,1.660000029951334
2020-07-01,vungle,flightpilot,191,0,93,22,0.0
2020-07-01,facebook,android_flightpilot,2157,2460101,10550,342,114.62033971911296
2020-07-01,ironsource,flightpilot,1375,0,9688,1903,55.66999986208975
2020-07-01,facebook,android_battleroyale,2734,10710523,50348,698,213.642428512263
2020-07-01,chartboost,flightpilot,33,0,2797,18,16.434986844280502
2020-07-01,mintegral,android_sniper3d,1590,6775146,144617,44128,203.91000099480152
2020-07-01,unityads,ninjarunfree,289,27088,4682,0,5.58999995701015
2020-07-01,facebook,ninjarunfree,607,13886,4913,203,40.4661811090773
2020-07-01,applovin,flightpilot,211,0,6929,2908,53.15999975427985
2020-07-01,admob,android_battleroyale,1251,5524059,6612,72,104.82579612499103
2020-07-01,admob,android_battletanksbeta,566,3029860,20888,285,382.0366734401323
2020-07-01,mopub,ninjarunfree,53,70,0,0,0.0
2020-07-01,ironsource,android_flightpilot,1773,0,55267,8622,75.38999923504889
2020-07-01,adcolony,ninjarunfree,80,2193,2199,934,10.519087931810645
2020-07-01,inmobi,android_sniper3d,39,1075,1,0,0.004999999888241291
2020-07-01,facebook,android_battletanksbeta,570,2900892,10375,159,136.01999978814274
2020-07-01,adcolony,sniper3d,15,33,30,0,0.0
2020-07-01,chartboost,android_flightpilot,154,0,1511,231,0.06976295457570814
2020-07-01,admob,android_flightpilot,1508,2748659,50937,1559,361.38770265318453
2020-07-01,vungle,android_battleroyale,56,0,0,0,0.0
2020-07-01,ironsource,android_battleroyale,1433,0,26661,4950,42.17000017873943
2020-07-01,admob,battleroyale,717,3864234,10696,227,235.74555533844978
2020-07-01,vungle,ninjarunfree,57,0,3,1,0.0
2020-07-01,tiktok,battletanksbeta,5,0,0,0,0.0
2020-07-01,chartboost,sniper3d,704,0,106648,116,1021.1871959343844
2020-07-01,facebook,battletanksbeta,1413,1016077,10429,160,181.3433186057955
2020-07-01,applovin,battleroyale,85,0,2418,1016,38.739999540150166
2020-07-01,facebook,android_sniper3d,3330,53636948,1460029,10276,1173.3374865162468
2020-07-01,mopub,android_flightpilot,369,494218,272,14,0.42722190055064857
2020-07-01,ironsource,ninjarunfree,2273,0,8983,2942,61.73999950475991
2020-07-01,applovin,android_flightpilot,481,0,15728,6465,63.98000014945865
2020-07-01,ironsource,android_battletanksbeta,552,0,4218,561,20.690000226721168
2020-07-01,mintegral,sniper3d,1483,6810855,254853,85206,1470.8299868609756
2020-07-01,facebook,battleroyale,1757,6155660,30393,632,370.25450083537726
2020-07-01,applovin,android_battletanksbeta,182,0,6369,628,13.139999883249402
2020-07-01,adcolony,flightpilot,124,2033,2050,520,9.88218393578427
2020-07-01,applovin,battletanksbeta,234,0,3756,698,17.359999891370535
2020-07-01,unityads,android_sniper3d,2741,4598030,1533361,0,4394.219997111708
2020-07-01,inmobi,ninjarunfree,38,2409,8,0,0.010000000358559191
2020-07-01,admob,ninjarunfree,697,144394,4058,284,37.97251846641302
2020-07-01,facebook,flightpilot,941,13723,3158,105,29.003124414826743
2020-07-01,mintegral,flightpilot,377,240850,13098,6356,60.120000038295984
2020-07-01,chartboost,battletanksbeta,1,0,2,0,0.0
2020-07-01,scalemonk,flightpilot,2,"",357,"",4.484629765152931
2020-07-01,tiktok,android_sniper3d,429,0,495431,56042,783.800002373755
2020-07-01,vungle,sniper3d,983,0,274126,161126,3221.2199787478894
2020-07-01,applovin,sniper3d,604,0,69182,18481,569.0800031330436
2020-07-01,ironsource,sniper3d,3083,0,92260,16725,739.2299963831902
2020-07-02,facebook,ninjarunfree,583,15690,5444,271,60.50623853644356
2020-07-02,unityads,android_battleroyale,1032,1641375,89534,0,229.2599998768419
2020-07-02,tiktok,sniper3d,255,0,319472,13071,3519.5000152662396
2020-07-02,admob,android_battletanksbeta,571,3034675,22010,271,405.91075641848147
2020-07-02,applovin,flightpilot,238,0,7665,3565,60.259999826550484
2020-07-02,tiktok,battleroyale,17,0,3412,242,57.80000019073486
2020-07-02,facebook,android_battleroyale,2761,11808604,53225,693,233.50060153589584
2020-07-02,adcolony,sniper3d,17,145,109,0,0.0017000000225380063
2020-07-02,vungle,ninjarunfree,56,0,1,1,0.0
2020-07-02,applovin,android_battletanksbeta,163,0,2714,490,9.259999943897128
2020-07-02,chartboost,sniper3d,701,0,106509,116,1011.208191257334
2020-07-02,mopub,ninjarunfree,48,54,0,0,0.0
2020-07-02,vungle,android_flightpilot,135,0,331,104,1.3800000119954348
2020-07-02,chartboost,ninjarunfree,200,0,4541,503,12.237561317291693
2020-07-02,unityads,sniper3d,1971,1622261,528396,0,3381.1499716192484
2020-07-02,unityads,android_sniper3d,3986,4829734,1714807,0,4708.319989314303
2020-07-02,mintegral,android_sniper3d,1591,6992758,130288,40917,195.29999903589487
2020-07-02,admob,ninjarunfree,662,138874,3528,287,30.76922524929978
2020-07-02,mintegral,sniper3d,1442,6859884,221536,70830,1193.809997426346
2020-07-02,chartboost,flightpilot,34,0,2776,17,16.422705916455016
2020-07-02,tiktok,android_sniper3d,403,0,543342,65159,804.599997125566
2020-07-02,vungle,flightpilot,164,0,102,19,0.0
2020-07-02,applovin,android_battleroyale,177,0,2896,1354,24.399999663233757
2020-07-02,adcolony,flightpilot,123,1650,1660,383,9.009538209473249
2020-07-02,unityads,android_battletanksbeta,420,907132,235294,0,251.12999868020415
2020-07-02,chartboost,battletanksbeta,1,0,2,0,0.0
2020-07-02,chartboost,android_flightpilot,141,0,1348,180,0.08895865894737653
2020-07-02,unityads,android_flightpilot,1017,399779,118224,0,283.4300010818988
2020-07-02,admob,battleroyale,716,4434697,10878,202,234.4043203247711
2020-07-02,unityads,battletanksbeta,519,168463,17314,0,131.82000057399273
2020-07-02,admob,android_battleroyale,1268,6230127,7005,97,120.93470935057849
2020-07-02,mopub,sniper3d,1326,11200518,84049,11702,461.552932721097
2020-07-02,admob,android_sniper3d,1312,42339356,999843,15492,3906.910343515221
2020-07-02,facebook,android_battletanksbeta,570,2900937,10191,129,135.88000045064837
2020-07-02,scalemonk,ninjarunfree,2,"",888,"",12.290109690278769
2020-07-02,ironsource,ninjarunfree,2170,0,9310,2717,71.28999979048967
2020-07-02,admob,flightpilot,1294,303824,20643,682,118.23440297518391
2020-07-02,facebook,android_sniper3d,3362,58130507,858547,7539,1089.1100200432975
2020-07-02,adcolony,android_flightpilot,129,12481,12184,7101,6.098120014125016
2020-07-02,applovin,battletanksbeta,252,0,3428,685,16.149999802932143
2020-07-02,applovin,ninjarunfree,115,0,2344,609,3.2999999411404133
2020-07-02,tiktok,battletanksbeta,4,0,0,0,0.0
2020-07-02,adcolony,ninjarunfree,78,1887,1922,796,10.283243063255213
2020-07-02,ironsource,android_battleroyale,1434,0,26382,4999,41.90999988652766
2020-07-02,ironsource,sniper3d,3047,0,83254,15607,711.3999955113977
2020-07-02,mopub,android_flightpilot,381,484815,296,21,0.5808040023548529
2020-07-02,facebook,sniper3d,3903,29577556,380642,3385,1619.3040896338935
2020-07-02,inmobi,android_sniper3d,48,1451,1,1,0.004999999888241291
2020-07-02,unityads,ninjarunfree,259,26130,4657,0,5.709999984130263
2020-07-02,mintegral,ninjarunfree,549,53565,990,588,4.750000022351742
2020-07-02,applovin,sniper3d,570,0,48875,13699,438.389998704195
2020-07-02,unityads,flightpilot,596,57893,18316,0,90.51999872550368
2020-07-02,admob,sniper3d,1329,18769673,194200,4137,3024.529622125905
2020-07-02,mopub,android_sniper3d,1304,37897552,247174,34116,748.244810539938
2020-07-02,applovin,android_sniper3d,1094,0,177166,56224,606.9399941265583
2020-07-02,ironsource,battleroyale,1300,0,17958,4327,195.44999959506094
2020-07-02,ironsource,battletanksbeta,840,0,6226,790,43.6900001373142
2020-07-02,mintegral,flightpilot,378,237222,9604,4750,45.97999922558665
2020-07-02,facebook,battleroyale,1764,6760937,30646,687,395.13949758018134
2020-07-02,chartboost,android_sniper3d,570,0,74024,539,496.8830913726997
2020-07-02,unityads,battleroyale,600,1036513,75634,0,341.30000102706254
2020-07-02,applovin,battleroyale,84,0,1840,736,28.489999959245324
2020-07-02,applovin,android_flightpilot,462,0,13774,5705,60.389999855309725
2020-07-02,tiktok,flightpilot,6,0,8,0,0.10000000149011612
2020-07-02,vungle,sniper3d,952,0,271136,164928,2958.9500602073967
2020-07-02,admob,battletanksbeta,1072,878734,14397,211,267.02359384298325
2020-07-02,ironsource,android_sniper3d,415,0,2223,7,2.8399999737739563
2020-07-02,facebook,android_flightpilot,2207,2562600,12158,374,136.16541942255571
2020-07-02,ironsource,android_flightpilot,1775,0,49594,8115,65.78000004589558
2020-07-02,vungle,android_battleroyale,64,0,0,0,0.0
2020-07-02,mopub,flightpilot,100,421,0,0,0.0
2020-07-02,inmobi,ninjarunfree,34,1997,6,1,0.009000000078231096
2020-07-02,vungle,android_sniper3d,2342,0,575183,185143,1797.4999714829028
2020-07-02,ironsource,android_battletanksbeta,546,0,4454,607,22.700000448152423
2020-07-02,ironsource,flightpilot,1355,0,8422,1712,48.52999987639487
2020-07-02,facebook,battletanksbeta,1426,1038905,10684,194,194.89437872264534
2020-07-02,scalemonk,flightpilot,2,"",464,"",5.986590027809143
2020-07-02,admob,android_flightpilot,1505,2722021,55400,1733,409.5579433394596
2020-07-02,adcolony,android_sniper3d,21,122,98,1,0.001120000029914081
2020-07-02,vungle,battleroyale,30,0,0,0,0.0
2020-07-02,facebook,flightpilot,900,16071,3723,107,43.06484844931401
2020-07-03,adcolony,ninjarunfree,85,1812,1846,879,9.2773509103572
2020-07-03,admob,battletanksbeta,1059,894467,14585,258,284.7456173785031
2020-07-03,inmobi,android_sniper3d,40,738,3,0,0.0010000000474974513
2020-07-03,unityads,battletanksbeta,496,174041,17140,0,131.3600009828806
2020-07-03,unityads,battleroyale,567,1022679,75717,0,347.9800007920712
2020-07-03,scalemonk,flightpilot,2,"",694,"",9.56835025548935
2020-07-03,mopub,sniper3d,1323,11629671,83457,12042,478.6476708408445
2020-07-03,unityads,android_battletanksbeta,406,931706,243247,0,253.90000279434025
2020-07-03,ironsource,android_flightpilot,1790,0,53906,8914,72.65999975800514
2020-07-03,tiktok,battletanksbeta,2,0,0,0,0.0
2020-07-03,facebook,android_flightpilot,2239,2895835,13937,417,157.63264068309218
2020-07-03,unityads,android_sniper3d,3119,4747813,1563448,0,4336.220013791695
2020-07-03,admob,android_battletanksbeta,575,3140632,24242,339,447.04120745230466
2020-07-03,vungle,android_flightpilot,133,0,297,95,1.259999992325902
2020-07-03,vungle,android_battleroyale,60,0,0,0,0.0
2020-07-03,ironsource,battleroyale,1280,0,18135,4138,175.59000158309937
2020-07-03,admob,ninjarunfree,664,146565,3958,284,36.53113965829834
2020-07-03,unityads,ninjarunfree,286,28532,4878,0,5.81999996304512
2020-07-03,mopub,android_sniper3d,1307,44959791,277642,36480,802.5720521096373
2020-07-03,facebook,battletanksbeta,1426,1055478,10286,147,182.34129988960922
2020-07-03,facebook,android_sniper3d,3382,61466898,517248,6199,1154.1450963903917
2020-07-03,admob,android_flightpilot,1497,2879922,56630,1755,439.91133695770986
2020-07-03,tiktok,sniper3d,276,0,333271,13734,3676.5000285208225
2020-07-03,unityads,flightpilot,558,60736,19577,0,95.64999928884208
2020-07-03,admob,android_battleroyale,1278,6378667,7169,109,119.25445479666814
2020-07-03,facebook,android_battleroyale,2803,12231621,56217,707,276.0641948953926
2020-07-03,tiktok,flightpilot,4,0,1,0,0.0
2020-07-03,facebook,ninjarunfree,602,21547,8420,341,75.22876768256538
2020-07-03,vungle,android_sniper3d,2310,0,646201,210127,1792.5700169429183
2020-07-03,chartboost,ninjarunfree,206,0,4122,551,10.275265407239203
2020-07-03,facebook,sniper3d,3895,30255049,352290,3413,1700.5750538191933
2020-07-03,ironsource,android_sniper3d,393,0,2324,7,9.20999976620078
2020-07-03,ironsource,android_battleroyale,1486,0,26926,5065,41.56000004336238
2020-07-03,facebook,flightpilot,1015,22936,5919,151,61.72204483684618
2020-07-03,vungle,flightpilot,187,0,129,25,0.0
2020-07-03,chartboost,sniper3d,1092,0,362265,109,1292.4405940493161
2020-07-03,mopub,flightpilot,143,478,0,0,0.0
2020-07-03,admob,flightpilot,1324,316340,20225,760,114.26353607634974
2020-07-03,ironsource,sniper3d,3109,0,73558,13146,667.2900028117001
2020-07-03,chartboost,android_flightpilot,153,0,1511,212,0.1350120247079758
2020-07-03,ironsource,android_battletanksbeta,556,0,5123,506,25.809999581426382
2020-07-03,mintegral,ninjarunfree,539,59768,916,603,4.7099999859929085
2020-07-03,scalemonk,ninjarunfree,2,"",1033,"",17.045410722494125
2020-07-03,adcolony,android_flightpilot,139,12632,12362,7118,6.151179938518908
2020-07-03,unityads,android_battleroyale,1027,1695128,90748,0,234.68000013753772
2020-07-03,applovin,ninjarunfree,118,0,2943,751,3.4599999487400055
2020-07-03,applovin,android_battletanksbeta,99,0,1849,475,9.669999927282333
2020-07-03,ironsource,battletanksbeta,853,0,6901,828,48.659999480471015
2020-07-03,facebook,battleroyale,1774,6818289,33426,777,453.6190018893685
2020-07-03,mintegral,flightpilot,368,252942,8412,4350,34.07999994978309
2020-07-03,tiktok,battleroyale,23,0,3388,226,53.30000162124634
2020-07-03,inmobi,ninjarunfree,22,1624,5,0,0.010000000474974513
2020-07-03,vungle,ninjarunfree,71,0,12,10,0.0
2020-07-03,vungle,battleroyale,24,0,0,0,0.0
2020-07-03,unityads,sniper3d,1917,1564045,445207,0,3149.8999917395413
2020-07-03,ironsource,ninjarunfree,2210,0,10076,3150,79.4699984677136
2020-07-03,chartboost,flightpilot,29,0,2472,16,14.471307958185207
2020-07-03,ironsource,flightpilot,1354,0,8946,1796,54.18999972753227
2020-07-03,chartboost,android_sniper3d,547,0,81336,798,521.1259955703281
2020-07-03,mopub,ninjarunfree,54,119,0,0,0.0
2020-07-03,mopub,android_flightpilot,377,619532,323,12,0.5639790049754083
2020-07-03,admob,android_sniper3d,1323,45050657,1092590,15407,3945.5947000116576
2020-07-03,mintegral,sniper3d,1421,6805947,185327,59137,1101.040005037561
2020-07-03,adcolony,android_sniper3d,17,88,76,0,0.002240000059828162
2020-07-03,adcolony,sniper3d,9,46,31,6,0.0017000000225380063
2020-07-03,tiktok,android_sniper3d,422,0,842169,125081,827.7000095769763
2020-07-03,applovin,android_battleroyale,247,0,3567,1639,26.95000005327165
2020-07-03,mintegral,android_sniper3d,1601,6966564,123757,37453,209.79999941773713
2020-07-03,admob,battleroyale,725,4374268,12212,230,259.643070765771
2020-07-03,applovin,sniper3d,516,0,37823,10691,300.310000507161
2020-07-03,applovin,battleroyale,81,0,1941,828,31.55999973602593
2020-07-03,applovin,android_flightpilot,466,0,15226,6112,65.56000006385148
2020-07-03,applovin,android_sniper3d,1011,0,177799,56097,525.8699905369431
2020-07-03,adcolony,flightpilot,125,1897,1898,452,8.073328009806573
2020-07-03,admob,sniper3d,1320,18806427,184136,4377,3112.201948484406
2020-07-03,vungle,sniper3d,942,0,264204,159375,3066.709977881983
2020-07-03,applovin,flightpilot,224,0,6904,3224,52.59999972395599
2020-07-03,applovin,battletanksbeta,220,0,3243,703,14.339999932795763
2020-07-03,facebook,android_battletanksbeta,577,2999685,8946,135,119.624999653548
2020-07-03,unityads,android_flightpilot,1009,419607,116928,0,290.9300002027303
2020-07-04,chartboost,flightpilot,29,0,2773,27,16.56230192753719
2020-07-04,facebook,flightpilot,1025,23117,6432,166,61.266442615306005
2020-07-04,admob,sniper3d,1342,19273526,182510,3781,3249.5655827694573
2020-07-04,tiktok,battletanksbeta,6,0,0,0,0.0
2020-07-04,ironsource,ninjarunfree,2378,0,11124,3434,83.71999926865101
2020-07-04,facebook,battletanksbeta,1429,993267,10783,201,194.61136934626848
2020-07-04,applovin,flightpilot,252,0,10540,4141,98.62999859265983
2020-07-04,ironsource,android_sniper3d,444,0,2976,8,9.009999839589
2020-07-04,vungle,ninjarunfree,56,0,3,1,0.0
2020-07-04,unityads,flightpilot,601,64771,20686,0,96.60000057704747
2020-07-04,applovin,android_sniper3d,1026,0,167181,50428,525.6900072284043
2020-07-04,facebook,android_battleroyale,2817,12448991,57251,834,289.958943493737
2020-07-04,scalemonk,flightpilot,2,"",571,"",9.372950255870819
2020-07-04,ironsource,android_battleroyale,1497,0,25337,4860,40.4799997843802
2020-07-04,inmobi,ninjarunfree,40,1988,16,1,0.025000000838190317
2020-07-04,chartboost,android_sniper3d,595,0,87358,912,558.6560073699802
2020-07-04,facebook,android_sniper3d,3378,62631152,570786,6717,1237.5458016554476
2020-07-04,vungle,android_sniper3d,2351,0,711391,242546,1888.5500176940113
2020-07-04,ironsource,flightpilot,1348,0,9928,2008,58.92999998293817
2020-07-04,tiktok,battleroyale,22,0,3307,257,49.399999141693115
2020-07-04,adcolony,flightpilot,113,1872,1880,466,7.716017051017843
2020-07-04,unityads,sniper3d,1967,1646211,494126,0,3460.2600215841085
2020-07-04,applovin,android_battleroyale,230,0,6754,1310,18.509999873116612
2020-07-04,mopub,sniper3d,1339,11665270,87605,12078,489.808791449992
2020-07-04,admob,flightpilot,1294,338216,20713,760,117.3636254966259
2020-07-04,applovin,sniper3d,578,0,85765,18836,842.0600011125207
2020-07-04,scalemonk,ninjarunfree,2,"",910,"",16.130310401320457
2020-07-04,unityads,ninjarunfree,293,31135,5018,0,6.109999917447567
2020-07-04,chartboost,sniper3d,787,0,122528,118,1155.329593184695
2020-07-04,vungle,android_battleroyale,59,0,0,0,0.0
2020-07-04,applovin,battletanksbeta,249,0,5056,1005,26.820000037550926
2020-07-04,facebook,android_battletanksbeta,568,2898804,8504,129,116.03699984867126
2020-07-04,admob,android_sniper3d,1319,45874425,1222768,16498,4517.895587980747
2020-07-04,vungle,sniper3d,976,0,288520,172834,3204.2000025361776
2020-07-04,applovin,android_battletanksbeta,102,0,2916,711,14.760000186040998
2020-07-04,facebook,battleroyale,1788,6685410,33658,841,467.5205034670071
2020-07-04,inmobi,android_sniper3d,41,975,1,1,0.0
2020-07-04,mopub,android_flightpilot,377,635582,275,19,0.46370261593256146
2020-07-04,facebook,android_flightpilot,2199,2927029,15578,480,180.97901916876435
2020-07-04,unityads,android_flightpilot,1009,438900,120376,0,313.7100004646927
2020-07-04,admob,battleroyale,746,4364711,11719,174,246.08256943523884
2020-07-04,unityads,android_battletanksbeta,394,893437,235085,0,244.5700009148568
2020-07-04,admob,android_battletanksbeta,575,3051324,24835,321,447.2174466876313
2020-07-04,chartboost,ninjarunfree,222,0,4669,515,13.85491815036221
2020-07-04,tiktok,android_sniper3d,423,0,835556,119925,1112.4999961182475
2020-07-04,mopub,ninjarunfree,64,106,0,0,0.0
2020-07-04,applovin,android_flightpilot,507,0,19709,6866,103.00999973900616
2020-07-04,admob,ninjarunfree,685,166785,3752,289,34.91542266285978
2020-07-04,facebook,sniper3d,3938,30132647,380451,3779,1806.0519442961813
2020-07-04,mintegral,flightpilot,369,270402,10560,5426,43.50000025331974
2020-07-04,chartboost,android_flightpilot,132,0,1558,189,0.08653699308342766
2020-07-04,unityads,battleroyale,580,1035551,72856,0,337.53999924473464
2020-07-04,mopub,flightpilot,124,569,0,0,0.0
2020-07-04,admob,android_flightpilot,1501,3004741,61183,1841,522.1819180136081
2020-07-04,unityads,android_sniper3d,3005,4703460,1452241,0,4469.220011059195
2020-07-04,unityads,battletanksbeta,500,169697,17375,0,134.46000004559755
2020-07-04,applovin,ninjarunfree,132,0,2891,810,4.839999919757247
2020-07-04,applovin,battleroyale,105,0,4228,1853,69.6300010215491
2020-07-04,ironsource,battletanksbeta,845,0,6906,946,50.589999344199896
2020-07-04,vungle,flightpilot,201,0,82,13,0.0
2020-07-04,admob,android_battleroyale,1288,6529811,8376,109,165.41710592294112
2020-07-04,ironsource,sniper3d,3086,0,84693,14893,702.5100010856986
2020-07-04,mintegral,ninjarunfree,593,67763,982,640,5.100000079721212
2020-07-04,vungle,battleroyale,32,0,0,0,0.0
2020-07-04,adcolony,android_sniper3d,24,93,88,2,0.0033599999151192605
2020-07-04,mintegral,android_sniper3d,1602,7253202,127336,39063,225.3199994340539
2020-07-04,tiktok,flightpilot,8,0,11,1,0.10000000149011612
2020-07-04,adcolony,ninjarunfree,76,2155,2196,1010,10.59000599978026
2020-07-04,mopub,android_sniper3d,1297,46131658,278530,39049,751.5400482279365
2020-07-04,facebook,ninjarunfree,684,24571,9532,428,86.29475948039908
2020-07-04,mintegral,sniper3d,1441,7006735,236756,78829,1353.4899953864515
2020-07-04,adcolony,android_flightpilot,124,13035,12748,7770,6.346500036015641
2020-07-04,vungle,android_flightpilot,135,0,337,127,1.3600000031292439
2020-07-04,ironsource,android_battletanksbeta,549,0,3942,474,21.179999981075525
2020-07-04,ironsource,battleroyale,1315,0,18085,4320,178.72000123374164
2020-07-04,tiktok,sniper3d,313,0,408426,17911,4919.89996971935
2020-07-04,ironsource,android_flightpilot,1813,0,55745,8948,72.65000005997717
2020-07-04,adcolony,sniper3d,13,34,35,1,0.0
2020-07-04,admob,battletanksbeta,1074,864598,13705,243,260.31420551706105
2020-07-04,unityads,android_battleroyale,1033,1744314,90348,0,249.26999917812645
2020-07-05,admob,android_sniper3d,1328,47768296,1229300,17157,4740.894243680406
2020-07-05,admob,android_battleroyale,1299,6809885,8882,101,173.1523757437244
2020-07-05,applovin,battleroyale,94,0,3765,1643,60.45000106096268
2020-07-05,chartboost,sniper3d,730,0,120079,104,1121.5830348421587
2020-07-05,ironsource,android_flightpilot,1818,0,54632,8639,63.499999498948455
2020-07-05,facebook,sniper3d,3925,31115607,404918,3679,1769.9335889198846
2020-07-05,vungle,sniper3d,940,0,287760,180916,3089.709936015308
2020-07-05,vungle,android_battleroyale,66,0,0,0,0.0
2020-07-05,facebook,android_sniper3d,3348,65674574,572781,6693,1183.3235068937065
2020-07-05,mintegral,flightpilot,364,263424,7904,3912,28.259999945759773
2020-07-05,adcolony,android_flightpilot,129,13391,13093,7980,6.529720026475843
2020-07-05,facebook,battletanksbeta,1437,991356,9511,142,175.06106954161078
2020-07-05,unityads,battletanksbeta,480,167278,16077,0,124.71000020951033
2020-07-05,mopub,flightpilot,123,543,0,0,0.0
2020-07-05,adcolony,android_sniper3d,20,113,115,12,0.0022400000016205013
2020-07-05,applovin,flightpilot,289,0,16440,6213,158.9699999988079
2020-07-05,ironsource,ninjarunfree,2337,0,10972,3356,83.31999985314906
2020-07-05,ironsource,battletanksbeta,858,0,7703,885,53.34999945014715
2020-07-05,inmobi,android_sniper3d,42,1239,4,1,0.0020000000949949026
2020-07-05,mopub,ninjarunfree,51,91,0,0,0.0
2020-07-05,tiktok,flightpilot,4,0,10,1,0.20000000298023224
2020-07-05,admob,ninjarunfree,691,164366,4704,417,50.79186314356048
2020-07-05,chartboost,ninjarunfree,225,0,4483,540,13.595101806764433
2020-07-05,unityads,ninjarunfree,288,29652,3809,0,4.569999992847443
2020-07-05,facebook,battleroyale,1772,6778999,34100,870,437.6831696355366
2020-07-05,ironsource,sniper3d,3106,0,86972,15703,686.6600019205362
2020-07-05,tiktok,android_sniper3d,426,0,802710,113841,1045.90000731498
2020-07-05,chartboost,android_flightpilot,147,0,1543,210,0.16898855338513386
2020-07-05,unityads,android_flightpilot,999,438890,115392,0,297.86000042036176
2020-07-05,facebook,flightpilot,964,23583,6203,149,58.324793911131565
2020-07-05,vungle,flightpilot,183,0,107,19,0.0
2020-07-05,admob,battleroyale,729,4415226,11777,204,264.9366757655516
2020-07-05,ironsource,android_battletanksbeta,548,0,7702,777,39.46999929100275
2020-07-05,tiktok,battleroyale,21,0,3173,262,47.20000171661377
2020-07-05,chartboost,android_sniper3d,586,0,88869,635,586.5800057607703
2020-07-05,applovin,android_battletanksbeta,109,0,5254,1330,23.979999719187617
2020-07-05,ironsource,battleroyale,1302,0,17970,4250,176.02999719046056
2020-07-05,vungle,android_flightpilot,125,0,256,100,1.0399999804794788
2020-07-05,mopub,sniper3d,1326,12031125,84406,12167,468.0730896508321
2020-07-05,unityads,android_sniper3d,2948,4929812,1584230,0,4827.509994423017
2020-07-05,inmobi,ninjarunfree,32,1035,10,0,0.016000000177882612
2020-07-05,vungle,ninjarunfree,67,0,2,1,0.0
2020-07-05,adcolony,flightpilot,130,1865,1881,401,8.637439023295883
2020-07-05,adcolony,ninjarunfree,89,2376,2400,1085,11.929019125876948
2020-07-05,tiktok,battletanksbeta,4,0,0,0,0.0
2020-07-05,applovin,battletanksbeta,213,0,5814,1067,24.050000187009573
2020-07-05,applovin,android_sniper3d,1054,0,230917,73346,769.3200003597885
2020-07-05,facebook,android_battletanksbeta,580,2920947,8702,146,116.90699932631105
2020-07-05,scalemonk,ninjarunfree,2,"",930,"",16.33310990780592
2020-07-05,chartboost,flightpilot,40,0,2562,26,13.692230450978968
2020-07-05,adcolony,sniper3d,10,68,66,0,0.0
2020-07-05,applovin,ninjarunfree,127,0,3599,1279,5.649999963119626
2020-07-05,unityads,sniper3d,1926,1694716,532426,0,3596.5000280439854
2020-07-05,mopub,android_flightpilot,386,639510,247,14,0.35327389801386744
2020-07-05,facebook,android_battleroyale,2832,12746666,60317,833,276.8142362195067
2020-07-05,applovin,android_flightpilot,521,0,29662,9298,173.5999986603856
2020-07-05,mopub,android_sniper3d,1323,47944847,280383,39697,751.4264908845071
2020-07-05,admob,flightpilot,1235,317016,18570,592,93.59851018991321
2020-07-05,admob,battletanksbeta,1072,846513,14217,272,281.9403201355599
2020-07-05,vungle,battleroyale,26,0,0,0,0.0
2020-07-05,admob,android_flightpilot,1502,3055605,63102,1886,524.7003680285998
2020-07-05,unityads,android_battleroyale,1030,1812796,95139,0,260.17999902553856
